season,group,family,slice,bets,wins,losses,pushes,win_rate,roi_per_1_at_minus_110,p_value_gt_breakeven,avg_pick_prob_edge,avg_filter_score,avg_abs_he_vs_market_edge,new_transient_rate,persistent_rate,neutral_rate
2022,disagreement_led,disagreement_subgroup,feb15_plus,46,27,19,0,0.5869565217391305,0.12055335968379444,0.23945173062777844,0.04018298682026452,0.5933181184807966,4.811557858255218,0.021739130434782608,0.5652173913043478,0.43478260869565216
2022,disagreement_led,disagreement_subgroup,march_only,28,17,11,0,0.6071428571428571,0.15909090909090912,0.24480319043889814,0.037178658477566864,0.5967141119940538,4.462155641828576,0.03571428571428571,0.5714285714285714,0.7142857142857143
2022,disagreement_led,disagreement_subgroup,conference_tournaments,19,14,5,0,0.7368421052631579,0.4066985645933013,0.04964859328566504,0.03854052085262946,0.5992322346144142,3.92019584398722,0.05263157894736842,0.5263157894736842,1.0
2022,disagreement_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,disagreement_led,disagreement_subgroup,full,283,166,117,0,0.5865724381625441,0.11982010921940249,0.019718303295061055,0.03730023172563911,0.6072477543117336,6.296439491143032,0.08480565371024736,0.31802120141342755,0.1696113074204947
2023,disagreement_led,disagreement_subgroup,feb15_plus,25,14,11,0,0.56,0.06909090909090908,0.4370791339679941,0.04463908614887582,0.6224184690047411,4.6595382606419955,0.12,0.44,0.52
2023,disagreement_led,disagreement_subgroup,march_only,17,9,8,0,0.5294117647058824,0.010695187165775366,0.5790090239051432,0.04275830780300466,0.6352873107754765,4.177825752320166,0.17647058823529413,0.47058823529411764,0.7647058823529411
2023,disagreement_led,disagreement_subgroup,conference_tournaments,13,8,5,0,0.6153846153846154,0.17482517482517482,0.3530298920834771,0.039541314888316026,0.6498167960196011,3.8538746533802177,0.23076923076923078,0.3076923076923077,1.0
2023,disagreement_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,disagreement_led,disagreement_subgroup,full,189,117,72,0,0.6190476190476191,0.1818181818181818,0.005210353324919967,0.033893973118379314,0.603060200545563,6.792300441933963,0.08994708994708994,0.5291005291005291,0.15343915343915343
2024,disagreement_led,disagreement_subgroup,feb15_plus,6,3,3,0,0.5,-0.045454545454545435,0.6997648990094819,0.02133734315134937,0.5930410882986055,4.482645087266193,0.3333333333333333,0.5,0.16666666666666666
2024,disagreement_led,disagreement_subgroup,march_only,2,1,1,0,0.5,-0.04545454545454547,0.7732426303854876,0.013453882511921367,0.613557715458565,1.7790648342836093,1.0,0.0,0.5
2024,disagreement_led,disagreement_subgroup,conference_tournaments,2,1,1,0,0.5,-0.04545454545454547,0.7732426303854876,0.013453882511921367,0.613557715458565,1.7790648342836093,1.0,0.0,0.5
2024,disagreement_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,disagreement_led,disagreement_subgroup,full,235,144,91,0,0.6127659574468085,0.169825918762089,0.003709184590167435,0.03233109917321609,0.6093455509553733,6.753961729501014,0.10212765957446808,0.4595744680851064,0.15319148936170213
2025,disagreement_led,disagreement_subgroup,feb15_plus,24,14,10,0,0.5833333333333334,0.1136363636363636,0.353656315295846,0.035115356125468865,0.5980092145535839,5.304116798253055,0.16666666666666666,0.5416666666666666,0.3333333333333333
2025,disagreement_led,disagreement_subgroup,march_only,17,10,7,0,0.5882352941176471,0.12299465240641708,0.3882034247745463,0.034665911277605085,0.6000178411424881,4.752150116311249,0.23529411764705882,0.35294117647058826,0.47058823529411764
2025,disagreement_led,disagreement_subgroup,conference_tournaments,10,7,3,0,0.7,0.3363636363636363,0.21371901171596258,0.03087310605976821,0.6043667821676627,4.095051740126053,0.4,0.2,0.8
2025,disagreement_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,raw_edge_led,disagreement_subgroup,full,270,171,99,0,0.6333333333333333,0.20909090909090908,0.00018062346761790022,0.163951484193096,0.6129829289528135,5.726610223783807,0.03333333333333333,0.4444444444444444,0.2
2020,raw_edge_led,disagreement_subgroup,feb15_plus,45,24,21,0,0.5333333333333333,0.018181818181818167,0.5094422664326705,0.12733538830297628,0.5915844505381929,3.397856590857628,0.0,0.4666666666666667,0.08888888888888889
2020,raw_edge_led,disagreement_subgroup,march_only,14,7,7,0,0.5,-0.04545454545454545,0.6725937438676415,0.1284887256725935,0.5898663175964913,2.9849654030225854,0.0,0.5,0.2857142857142857
2020,raw_edge_led,disagreement_subgroup,conference_tournaments,6,2,4,0,0.3333333333333333,-0.3636363636363636,0.9113869216494005,0.11559364500835663,0.5913330440084061,2.586445065029026,0.0,1.0,0.6666666666666666
2020,raw_edge_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,raw_edge_led,disagreement_subgroup,full,439,268,171,0,0.6104783599088838,0.1654586870987782,0.0001557382348651769,0.16567157399807486,0.615630098505283,5.936901569504325,0.06378132118451026,0.4601366742596811,0.21184510250569477
2022,raw_edge_led,disagreement_subgroup,feb15_plus,52,33,19,0,0.6346153846153846,0.21153846153846148,0.07128623887899455,0.14671427344429364,0.602607508078093,4.137762226855061,0.019230769230769232,0.40384615384615385,0.4423076923076923
2022,raw_edge_led,disagreement_subgroup,march_only,29,20,9,0,0.6896551724137931,0.31661442006269586,0.053204863570583585,0.13650677396464855,0.6067157824342769,3.713962448595382,0.034482758620689655,0.41379310344827586,0.7931034482758621
2022,raw_edge_led,disagreement_subgroup,conference_tournaments,24,15,9,0,0.625,0.19318181818181815,0.21600866448680134,0.13930651751012477,0.6100951853451025,3.5995875123920213,0.041666666666666664,0.4583333333333333,0.9583333333333334
2022,raw_edge_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,raw_edge_led,disagreement_subgroup,full,356,213,143,0,0.598314606741573,0.1422369765066394,0.0027886374241505424,0.15828482929262955,0.6171575873016615,5.277988616690862,0.08707865168539326,0.2893258426966292,0.12359550561797752
2023,raw_edge_led,disagreement_subgroup,feb15_plus,28,16,12,0,0.5714285714285714,0.09090909090909093,0.37764261157115553,0.13461988197477234,0.6123646083284052,4.120650749076413,0.07142857142857142,0.21428571428571427,0.32142857142857145
2023,raw_edge_led,disagreement_subgroup,march_only,13,5,8,0,0.38461538461538464,-0.26573426573426573,0.9004885195335013,0.1346413806672841,0.6356607975380738,3.397560648800253,0.15384615384615385,0.15384615384615385,0.6923076923076923
2023,raw_edge_led,disagreement_subgroup,conference_tournaments,9,3,6,0,0.3333333333333333,-0.3636363636363636,0.9314347625444898,0.11486673887537588,0.6538656266049698,3.2364362529362793,0.2222222222222222,0.1111111111111111,1.0
2023,raw_edge_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,raw_edge_led,disagreement_subgroup,full,263,148,115,0,0.5627376425855514,0.07431731766332528,0.11450246163728448,0.15554954566257673,0.6117934206105539,5.580910992631052,0.08745247148288973,0.45627376425855515,0.12167300380228137
2024,raw_edge_led,disagreement_subgroup,feb15_plus,22,12,10,0,0.5454545454545454,0.04132231404958676,0.5054166010423131,0.12375392957210125,0.5965841035929077,4.895751059983005,0.13636363636363635,0.45454545454545453,0.36363636363636365
2024,raw_edge_led,disagreement_subgroup,march_only,9,6,3,0,0.6666666666666666,0.2727272727272727,0.30293495048344043,0.1325049905662179,0.6011364377964377,3.8615376957172365,0.3333333333333333,0.4444444444444444,0.8888888888888888
2024,raw_edge_led,disagreement_subgroup,conference_tournaments,8,5,3,0,0.625,0.19318181818181815,0.4164825089147759,0.13164415047571865,0.5997880821822646,3.5553515307430463,0.375,0.375,1.0
2024,raw_edge_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,raw_edge_led,disagreement_subgroup,full,281,169,112,0,0.6014234875444839,0.14817211258492397,0.005312570085817763,0.15707197925345057,0.616537859635058,5.96833905575539,0.1103202846975089,0.3879003558718861,0.11743772241992882
2025,raw_edge_led,disagreement_subgroup,feb15_plus,17,8,9,0,0.47058823529411764,-0.10160427807486633,0.7524686594784131,0.16626282462037054,0.5927103096975164,5.420420609056026,0.0,0.5294117647058824,0.11764705882352941
2025,raw_edge_led,disagreement_subgroup,march_only,5,2,3,0,0.4,-0.23636363636363633,0.8408462474360943,0.18622285425743795,0.5922685659645778,4.560337927114484,0.0,0.4,0.4
2025,raw_edge_led,disagreement_subgroup,conference_tournaments,3,2,1,0,0.6666666666666666,0.2727272727272727,0.5356872907893316,0.17153987682187846,0.5924853398981479,4.650274899927457,0.0,0.3333333333333333,0.6666666666666666
2025,raw_edge_led,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,persistent_disagreement,disagreement_subgroup,full,222,139,83,0,0.6261261261261262,0.1953316953316953,0.0013369508582710841,0.0984414066136171,0.6111349526614236,6.386971357662079,0.0,1.0,0.17567567567567569
2020,persistent_disagreement,disagreement_subgroup,feb15_plus,47,31,16,0,0.6595744680851063,0.25918762088974845,0.041962725270772494,0.0682664249046304,0.5952665494586996,4.401164410482953,0.0,1.0,0.23404255319148937
2020,persistent_disagreement,disagreement_subgroup,march_only,20,12,8,0,0.6,0.14545454545454545,0.32497241476139427,0.06350656552489511,0.594657767653822,3.7990639329693368,0.0,1.0,0.55
2020,persistent_disagreement,disagreement_subgroup,conference_tournaments,15,8,7,0,0.5333333333333333,0.018181818181818195,0.5744174453164389,0.0687877945939171,0.5968176185873081,3.1927508755007117,0.0,1.0,0.7333333333333333
2020,persistent_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,persistent_disagreement,disagreement_subgroup,full,326,191,135,0,0.5858895705521472,0.1185164528722811,0.014103999567851072,0.1093734912675897,0.6104718441756938,6.553918860987417,0.0,1.0,0.21779141104294478
2022,persistent_disagreement,disagreement_subgroup,feb15_plus,47,27,20,0,0.574468085106383,0.09671179883945841,0.29218949261928684,0.08880107234545082,0.5944456982115162,4.893772067711565,0.0,1.0,0.425531914893617
2022,persistent_disagreement,disagreement_subgroup,march_only,28,15,13,0,0.5357142857142857,0.022727272727272714,0.5262741317191361,0.08738261860825167,0.5943998228247441,4.397337048643014,0.0,1.0,0.7142857142857143
2022,persistent_disagreement,disagreement_subgroup,conference_tournaments,21,11,10,0,0.5238095238095238,-1.057355261547768e-17,0.587436685715458,0.09919004805588455,0.594515491200968,3.874965512139243,0.0,1.0,0.9523809523809523
2022,persistent_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,persistent_disagreement,disagreement_subgroup,full,193,108,85,0,0.5595854922279793,0.0682995760715968,0.17803865682808775,0.09699006067930592,0.6116882397538965,6.1051749130933235,0.0,1.0,0.15544041450777202
2023,persistent_disagreement,disagreement_subgroup,feb15_plus,17,12,5,0,0.7058823529411765,0.34759358288770054,0.10275824847517344,0.08792282349665857,0.5960611450360354,5.1378733189150125,0.0,1.0,0.29411764705882354
2023,persistent_disagreement,disagreement_subgroup,march_only,10,5,5,0,0.5,-0.045454545454545484,0.6800750552732335,0.08260594093702374,0.5934333786934272,4.867912347045862,0.0,1.0,0.5
2023,persistent_disagreement,disagreement_subgroup,conference_tournaments,5,3,2,0,0.6,0.14545454545454542,0.5445754157402083,0.0788945952949101,0.5925577024379078,4.577588541984058,0.0,1.0,1.0
2023,persistent_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,persistent_disagreement,disagreement_subgroup,full,220,117,103,0,0.5318181818181819,0.015289256198347118,0.4328028789421326,0.09511600006723071,0.6074718433438464,6.45346982349375,0.0,1.0,0.12272727272727273
2024,persistent_disagreement,disagreement_subgroup,feb15_plus,13,6,7,0,0.46153846153846156,-0.11888111888111888,0.7663074833937895,0.10241724051018955,0.5922214994225569,5.383275089936264,0.0,1.0,0.23076923076923078
2024,persistent_disagreement,disagreement_subgroup,march_only,4,2,2,0,0.5,-0.04545454545454547,0.7223379147577399,0.14566801275026744,0.5968498070212582,5.278468569208869,0.0,1.0,0.75
2024,persistent_disagreement,disagreement_subgroup,conference_tournaments,3,1,2,0,0.3333333333333333,-0.3636363636363636,0.8920203001835655,0.14776011323695268,0.5918253151250703,4.934282420441573,0.0,1.0,1.0
2024,persistent_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,persistent_disagreement,disagreement_subgroup,full,217,122,95,0,0.5622119815668203,0.07331378299120234,0.143454076759597,0.08979235587054664,0.6073894232839132,6.481488483396363,0.0,1.0,0.1382488479262673
2025,persistent_disagreement,disagreement_subgroup,feb15_plus,22,11,11,0,0.5,-0.04545454545454548,0.669456770388603,0.07479371970808957,0.5928720758926903,6.28501783508466,0.0,1.0,0.13636363636363635
2025,persistent_disagreement,disagreement_subgroup,march_only,8,4,4,0,0.5,-0.04545454545454547,0.6874482733531904,0.05541996123324218,0.5939893324154906,5.8406962199012105,0.0,1.0,0.375
2025,persistent_disagreement,disagreement_subgroup,conference_tournaments,3,2,1,0,0.6666666666666666,0.2727272727272727,0.5356872907893316,0.07524653294725585,0.6041655804769416,6.861710036397565,0.0,1.0,1.0
2025,persistent_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,new_transient_disagreement,disagreement_subgroup,full,11,6,5,0,0.5454545454545454,0.04132231404958676,0.5642101997310544,0.26478314121295654,0.6550122636076898,9.965652007819923,1.0,0.0,0.6363636363636364
2020,new_transient_disagreement,disagreement_subgroup,feb15_plus,0,0,0,0,,,,,,,,,
2020,new_transient_disagreement,disagreement_subgroup,march_only,0,0,0,0,,,,,,,,,
2020,new_transient_disagreement,disagreement_subgroup,conference_tournaments,0,0,0,0,,,,,,,,,
2020,new_transient_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,new_transient_disagreement,disagreement_subgroup,full,38,25,13,0,0.6578947368421053,0.2559808612440191,0.0668198240059209,0.15159827405035062,0.6363224428257802,9.18753808722549,1.0,0.0,0.15789473684210525
2022,new_transient_disagreement,disagreement_subgroup,feb15_plus,2,2,0,0,1.0,0.9090909090909091,0.2743764172335601,0.053275081637767785,0.7931181728163603,3.6083847181565947,1.0,0.0,1.0
2022,new_transient_disagreement,disagreement_subgroup,march_only,2,2,0,0,1.0,0.9090909090909091,0.2743764172335601,0.053275081637767785,0.7931181728163603,3.6083847181565947,1.0,0.0,1.0
2022,new_transient_disagreement,disagreement_subgroup,conference_tournaments,2,2,0,0,1.0,0.9090909090909091,0.2743764172335601,0.053275081637767785,0.7931181728163603,3.6083847181565947,1.0,0.0,1.0
2022,new_transient_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,new_transient_disagreement,disagreement_subgroup,full,55,39,16,0,0.7090909090909091,0.35371900826446284,0.003974826335633946,0.10881301784025448,0.6517955445461804,7.481586521913758,1.0,0.0,0.10909090909090909
2023,new_transient_disagreement,disagreement_subgroup,feb15_plus,5,1,4,0,0.2,-0.6181818181818182,0.9755148072978607,0.04402142981519861,0.8471080910351952,0.9350217209864468,1.0,0.0,1.0
2023,new_transient_disagreement,disagreement_subgroup,march_only,5,1,4,0,0.2,-0.6181818181818182,0.9755148072978607,0.04402142981519861,0.8471080910351952,0.9350217209864468,1.0,0.0,1.0
2023,new_transient_disagreement,disagreement_subgroup,conference_tournaments,5,1,4,0,0.2,-0.6181818181818182,0.9755148072978607,0.04402142981519861,0.8471080910351952,0.9350217209864468,1.0,0.0,1.0
2023,new_transient_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,new_transient_disagreement,disagreement_subgroup,full,40,29,11,0,0.725,0.3840909090909091,0.007607788537586754,0.11442983668240718,0.6275254008973905,7.723971478094643,1.0,0.0,0.15
2024,new_transient_disagreement,disagreement_subgroup,feb15_plus,5,4,1,0,0.8,0.5272727272727272,0.21867750087473353,0.07836187885398058,0.6152728153735334,1.8463483489836172,1.0,0.0,0.8
2024,new_transient_disagreement,disagreement_subgroup,march_only,5,4,1,0,0.8,0.5272727272727272,0.21867750087473353,0.07836187885398058,0.6152728153735334,1.8463483489836172,1.0,0.0,0.8
2024,new_transient_disagreement,disagreement_subgroup,conference_tournaments,5,4,1,0,0.8,0.5272727272727272,0.21867750087473353,0.07836187885398058,0.6152728153735334,1.8463483489836172,1.0,0.0,0.8
2024,new_transient_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,new_transient_disagreement,disagreement_subgroup,full,55,40,15,0,0.7272727272727273,0.38842975206611585,0.0016535355294323992,0.09867544861052484,0.6342452291768773,7.339666794531822,1.0,0.0,0.09090909090909091
2025,new_transient_disagreement,disagreement_subgroup,feb15_plus,4,3,1,0,0.75,0.43181818181818177,0.34903666682092344,0.02887797391016081,0.6134268104595928,0.5236511963781588,1.0,0.0,0.75
2025,new_transient_disagreement,disagreement_subgroup,march_only,4,3,1,0,0.75,0.43181818181818177,0.34903666682092344,0.02887797391016081,0.6134268104595928,0.5236511963781588,1.0,0.0,0.75
2025,new_transient_disagreement,disagreement_subgroup,conference_tournaments,4,3,1,0,0.75,0.43181818181818177,0.34903666682092344,0.02887797391016081,0.6134268104595928,0.5236511963781588,1.0,0.0,0.75
2025,new_transient_disagreement,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,high_disagreement_ge_6,disagreement_subgroup,full,194,114,80,0,0.5876288659793815,0.1218369259606373,0.04348768323863258,0.10230204222911417,0.6355785015760026,7.912180230620499,0.05154639175257732,0.6030927835051546,0.211340206185567
2020,high_disagreement_ge_6,disagreement_subgroup,feb15_plus,7,4,3,0,0.5714285714285714,0.0909090909090909,0.5519653911339831,0.021932343577557262,0.6082749485821112,6.3920056331328725,0.0,1.0,0.0
2020,high_disagreement_ge_6,disagreement_subgroup,march_only,2,1,1,0,0.5,-0.04545454545454547,0.7732426303854876,0.025777009315178123,0.5950619902850747,6.210402782401037,0.0,1.0,0.0
2020,high_disagreement_ge_6,disagreement_subgroup,conference_tournaments,0,0,0,0,,,,,,,,,
2020,high_disagreement_ge_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,high_disagreement_ge_6,disagreement_subgroup,full,306,184,122,0,0.6013071895424836,0.14795008912655971,0.003824376060862046,0.11384541289802697,0.6246878819929779,8.276408771677756,0.09803921568627451,0.5751633986928104,0.15359477124183007
2022,high_disagreement_ge_6,disagreement_subgroup,feb15_plus,13,6,7,0,0.46153846153846156,-0.11888111888111884,0.7663074833937895,0.06366704798507752,0.6054643923896206,7.22832511923329,0.0,0.6923076923076923,0.23076923076923078
2022,high_disagreement_ge_6,disagreement_subgroup,march_only,6,2,4,0,0.3333333333333333,-0.3636363636363636,0.9113869216494005,0.05239337123082971,0.6082632571721334,7.211567056976435,0.0,0.8333333333333334,0.5
2022,high_disagreement_ge_6,disagreement_subgroup,conference_tournaments,3,1,2,0,0.3333333333333333,-0.3636363636363636,0.8920203001835655,0.068816238967142,0.6181608628004877,7.131196873707977,0.0,0.6666666666666666,1.0
2022,high_disagreement_ge_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,high_disagreement_ge_6,disagreement_subgroup,full,261,164,97,0,0.6283524904214559,0.1995820271682341,0.00041781138424283024,0.08612541571091041,0.6259017767568709,7.874859709429567,0.14559386973180077,0.3486590038314176,0.11877394636015326
2023,high_disagreement_ge_6,disagreement_subgroup,feb15_plus,6,4,2,0,0.6666666666666666,0.2727272727272727,0.38938593247093456,0.044054073807246595,0.5979751671451342,6.63979487866819,0.0,0.16666666666666666,0.16666666666666666
2023,high_disagreement_ge_6,disagreement_subgroup,march_only,1,1,0,0,1.0,0.9090909090909091,0.5238095238095238,0.04974773000154287,0.601116049249954,6.388319473208004,0.0,0.0,1.0
2023,high_disagreement_ge_6,disagreement_subgroup,conference_tournaments,1,1,0,0,1.0,0.9090909090909091,0.5238095238095238,0.04974773000154287,0.601116049249954,6.388319473208004,0.0,0.0,1.0
2023,high_disagreement_ge_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,high_disagreement_ge_6,disagreement_subgroup,full,214,126,88,0,0.5887850467289719,0.12404418011894648,0.032953957257322995,0.08389136195215129,0.6208037483054559,7.892366441115461,0.14953271028037382,0.5560747663551402,0.11214953271028037
2024,high_disagreement_ge_6,disagreement_subgroup,feb15_plus,9,6,3,0,0.6666666666666666,0.2727272727272727,0.30293495048344043,0.10055693287147041,0.5959807304057936,6.462985241646511,0.0,0.4444444444444444,0.0
2024,high_disagreement_ge_6,disagreement_subgroup,march_only,1,1,0,0,1.0,0.9090909090909091,0.5238095238095238,0.13939171129021177,0.6119232827098221,6.311027015510756,0.0,1.0,0.0
2024,high_disagreement_ge_6,disagreement_subgroup,conference_tournaments,0,0,0,0,,,,,,,,,
2024,high_disagreement_ge_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,high_disagreement_ge_6,disagreement_subgroup,full,256,164,92,0,0.640625,0.22301136363636362,0.00010443731984932735,0.08205534875345175,0.6311650975068094,8.063316763525734,0.14453125,0.46875,0.1484375
2025,high_disagreement_ge_6,disagreement_subgroup,feb15_plus,17,9,8,0,0.5294117647058824,0.010695187165775385,0.5790090239051432,0.060525043654578885,0.5997338290881695,7.060496466675546,0.0,0.7647058823529411,0.23529411764705882
2025,high_disagreement_ge_6,disagreement_subgroup,march_only,7,4,3,0,0.5714285714285714,0.09090909090909087,0.5519653911339831,0.03020009878046567,0.6051393867806633,7.1290111831867415,0.0,0.42857142857142855,0.5714285714285714
2025,high_disagreement_ge_6,disagreement_subgroup,conference_tournaments,4,2,2,0,0.5,-0.04545454545454544,0.7223379147577399,0.01661391966572698,0.6028695773509556,7.242258205140072,0.0,0.5,1.0
2025,high_disagreement_ge_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,medium_disagreement_4_to_6,disagreement_subgroup,full,234,138,96,0,0.5897435897435898,0.1258741258741259,0.025057424997055416,0.09037664975077805,0.5954437623049542,5.0490151081662,0.004273504273504274,0.3717948717948718,0.10256410256410256
2020,medium_disagreement_4_to_6,disagreement_subgroup,feb15_plus,41,27,14,0,0.6585365853658537,0.25720620842572056,0.05711344010425558,0.056954196343754725,0.6017448498019324,4.829210029629194,0.0,0.5609756097560976,0.04878048780487805
2020,medium_disagreement_4_to_6,disagreement_subgroup,march_only,12,10,2,0,0.8333333333333334,0.5909090909090909,0.028353415151971807,0.05736908948126566,0.6035504049853456,4.865494585200923,0.0,0.4166666666666667,0.16666666666666666
2020,medium_disagreement_4_to_6,disagreement_subgroup,conference_tournaments,3,2,1,0,0.6666666666666666,0.2727272727272727,0.5356872907893316,0.0573937651764872,0.6200754189536997,5.157368858164243,0.0,0.6666666666666666,0.6666666666666666
2020,medium_disagreement_4_to_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2022,medium_disagreement_4_to_6,disagreement_subgroup,full,249,155,94,0,0.6224899598393574,0.18838992332968235,0.0010643610894506704,0.11166083125264102,0.5973091512644041,4.9807725747233835,0.01606425702811245,0.4738955823293173,0.20481927710843373
2022,medium_disagreement_4_to_6,disagreement_subgroup,feb15_plus,47,30,17,0,0.6382978723404256,0.21856866537717595,0.07627208890577691,0.09143971675008172,0.5956983574309294,4.849419857338733,0.0,0.48936170212765956,0.2978723404255319
2022,medium_disagreement_4_to_6,disagreement_subgroup,march_only,23,15,8,0,0.6521739130434783,0.2450592885375494,0.15292015786598917,0.08606735498257283,0.598444598035353,4.685356842461056,0.0,0.43478260869565216,0.6086956521739131
2022,medium_disagreement_4_to_6,disagreement_subgroup,conference_tournaments,14,9,5,0,0.6428571428571429,0.22727272727272727,0.2679846734634979,0.09681071324427425,0.6039674302604757,4.557520556510035,0.0,0.42857142857142855,1.0
2022,medium_disagreement_4_to_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2023,medium_disagreement_4_to_6,disagreement_subgroup,full,264,144,120,0,0.5454545454545454,0.04132231404958678,0.2604797772929238,0.09551939040339051,0.5989067146914171,4.98308756683402,0.03409090909090909,0.29924242424242425,0.13257575757575757
2023,medium_disagreement_4_to_6,disagreement_subgroup,feb15_plus,29,19,10,0,0.6551724137931034,0.2507836990595611,0.10863968295151047,0.09675654942021973,0.5951048260430823,4.9068543948047125,0.0,0.5172413793103449,0.3103448275862069
2023,medium_disagreement_4_to_6,disagreement_subgroup,march_only,14,7,7,0,0.5,-0.04545454545454548,0.6725937438676415,0.07010802595784113,0.5967460546116437,4.992583467885483,0.0,0.6428571428571429,0.6428571428571429
2023,medium_disagreement_4_to_6,disagreement_subgroup,conference_tournaments,9,5,4,0,0.5555555555555556,0.06060606060606058,0.5584169569539454,0.0611028811682321,0.598099943313142,4.90055419887316,0.0,0.4444444444444444,1.0
2023,medium_disagreement_4_to_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2024,medium_disagreement_4_to_6,disagreement_subgroup,full,179,104,75,0,0.5810055865921788,0.10919248349415948,0.07221567696157663,0.09945710217426022,0.5938950965219877,5.123462184185825,0.01675977653631285,0.4972067039106145,0.1452513966480447
2024,medium_disagreement_4_to_6,disagreement_subgroup,feb15_plus,11,4,7,0,0.36363636363636365,-0.30578512396694213,0.9145634533943102,0.10402984107221287,0.5887367218734995,5.047301327796161,0.0,0.6363636363636364,0.36363636363636365
2024,medium_disagreement_4_to_6,disagreement_subgroup,march_only,4,1,3,0,0.25,-0.5227272727272727,0.9485810953255074,0.13881586582876962,0.5896343756202254,4.711642154362501,0.0,0.75,1.0
2024,medium_disagreement_4_to_6,disagreement_subgroup,conference_tournaments,4,1,3,0,0.25,-0.5227272727272727,0.9485810953255074,0.13881586582876962,0.5896343756202254,4.711642154362501,0.0,0.75,1.0
2024,medium_disagreement_4_to_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2025,medium_disagreement_4_to_6,disagreement_subgroup,full,200,114,86,0,0.57,0.0881818181818182,0.10785240507155916,0.09680202449114081,0.5959024874859695,5.130347348774517,0.04,0.43,0.12
2025,medium_disagreement_4_to_6,disagreement_subgroup,feb15_plus,19,10,9,0,0.5263157894736842,0.004784688995215295,0.5833356814818007,0.11638521250950955,0.5892808557397019,4.959268906573015,0.0,0.47368421052631576,0.15789473684210525
2025,medium_disagreement_4_to_6,disagreement_subgroup,march_only,10,5,5,0,0.5,-0.04545454545454547,0.6800750552732335,0.08800422857941873,0.5889185361189975,4.849375897690227,0.0,0.5,0.3
2025,medium_disagreement_4_to_6,disagreement_subgroup,conference_tournaments,5,4,1,0,0.8,0.5272727272727272,0.21867750087473353,0.12827662335195328,0.5911876580257756,4.767540898993995,0.0,0.2,0.6
2025,medium_disagreement_4_to_6,disagreement_subgroup,ncaa_tournament,0,0,0,0,,,,,,,,,
2020,low_disagreement_lt_4,disagreement_subgroup,full,91,50,41,0,0.5494505494505495,0.04895104895104896,0.3508327501021532,0.12095662730430538,0.5889007903325622,3.099671959589134,0.0,0.1978021978021978,0.2087912087912088
2020,low_disagreement_lt_4,disagreement_subgroup,feb15_plus,67,33,34,0,0.4925373134328358,-0.059701492537313404,0.737455954899574,0.0802215032177217,0.5884415512758558,3.0242901031131737,0.0,0.2537313432835821,0.16417910447761194
2020,low_disagreement_lt_4,disagreement_subgroup,march_only,22,12,10,0,0.5454545454545454,0.04132231404958677,0.5054166010423131,0.07858825463009604,0.5885557211203278,2.9495101796000607,0.0,0.5909090909090909,0.5
2020,low_disagreement_lt_4,disagreement_subgroup,conference_tournaments,14,8,6,0,0.5714285714285714,0.0909090909090909,0.4664235169101161,0.06562284267885207,0.5910408855658426,2.9193036656226528,0.0,0.9285714285714286,0.7857142857142857
