awayConference,awayScore,awayTeam_x,awayTeamId_x,gameId,homeConference,homeScore,homeTeam_x,homeTeamId_x,season,seasonType,startDate_x,source_key,source_asof,provider,spread,overUnder,homeMoneyline,awayMoneyline,spreadOpen,overUnderOpen,startDate_y,homeTeam_y,awayTeam_y,homeTeamId_y,awayTeamId_y,spread_sign_for_votes,action,confidence,repair_reason,majority_sign_sum,peer_same_sign_count,peer_opposite_sign_count,non_consensus_same_sign_count,non_consensus_opposite_sign_count,original_spread,repaired_spread,original_spreadOpen,repaired_spreadOpen
Southland,67.0,Texas A&M-Corpus Christi,294,213559,Big East,88.0,Xavier,359,2026,regular,2025-11-28T22:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-13.5,146.5,-2000.0,950.0,-14.5,146.5,2025-11-28T22:30:00.000Z,Xavier,Texas A&M-Corpus Christi,359,294,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-14.5,-14.5
Southland,67.0,Texas A&M-Corpus Christi,294,213559,Big East,88.0,Xavier,359,2026,regular,2025-11-28T22:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-13.5,147.5,-3000.0,1200.0,-15.5,146.5,2025-11-28T22:30:00.000Z,Xavier,Texas A&M-Corpus Christi,359,294,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-15.5,-15.5
Patriot,57.0,Navy,187,213560,CAA,87.0,UNC Wilmington,321,2026,regular,2025-11-28T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-8.5,139.5,-320.0,260.0,-8.5,,2025-11-28T20:00:00.000Z,UNC Wilmington,Navy,321,187,-1.0,keep,none,,-1.0,0,0,0,0,-8.5,-8.5,-8.5,-8.5
Big South,63.0,Longwood,147,213561,MAAC,70.0,Siena,264,2026,regular,2025-11-28T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,6.0,146.0,220.0,-270.0,4.5,146.5,2025-11-28T18:00:00.000Z,Siena,Longwood,264,147,1.0,keep,none,,2.0,1,0,1,0,6.0,6.0,4.5,4.5
Big South,63.0,Longwood,147,213561,MAAC,70.0,Siena,264,2026,regular,2025-11-28T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,6.5,146.5,175.0,-210.0,4.5,150.5,2025-11-28T18:00:00.000Z,Siena,Longwood,264,147,1.0,keep,none,,2.0,1,0,1,0,6.5,6.5,4.5,4.5
Sun Belt,52.0,Texas State,297,213562,WCC,66.0,Seattle U,262,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-7.5,136.0,-310.0,255.0,-6.0,135.0,2025-11-28T19:00:00.000Z,Seattle U,Texas State,262,297,-1.0,keep,none,,-2.0,1,0,1,0,-7.5,-7.5,-6.0,-6.0
Sun Belt,52.0,Texas State,297,213562,WCC,66.0,Seattle U,262,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-7.5,135.5,-290.0,240.0,-6.5,135.5,2025-11-28T19:00:00.000Z,Seattle U,Texas State,262,297,-1.0,keep,none,,-2.0,1,0,1,0,-7.5,-7.5,-6.5,-6.5
CAA,80.0,Monmouth,178,213564,MAC,73.0,Ball State,19,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-3.5,137.0,-160.0,135.0,-4.0,139.0,2025-11-28T19:00:00.000Z,Ball State,Monmouth,19,178,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-4.0,-4.0
CAA,80.0,Monmouth,178,213564,MAC,73.0,Ball State,19,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-3.5,137.5,-200.0,170.0,-4.5,139.5,2025-11-28T19:00:00.000Z,Ball State,Monmouth,19,178,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-4.5,-4.5
CAA,63.0,Hofstra,110,213565,A-10,58.0,La Salle,137,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,3.0,139.5,135.0,-160.0,3.0,142.0,2025-11-28T19:00:00.000Z,La Salle,Hofstra,137,110,1.0,keep,none,,2.0,1,0,1,0,3.0,3.0,3.0,3.0
CAA,63.0,Hofstra,110,213565,A-10,58.0,La Salle,137,2026,regular,2025-11-28T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,3.5,138.5,130.0,-150.0,2.5,142.5,2025-11-28T19:00:00.000Z,La Salle,Hofstra,137,110,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,2.5,2.5
NEC,64.0,Chicago State,50,213566,Horizon,87.0,Youngstown State,361,2026,regular,2025-11-28T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-14.0,146.5,-1600.0,1000.0,-14.5,147.0,2025-11-28T20:00:00.000Z,Youngstown State,Chicago State,361,50,-1.0,keep,none,,-2.0,1,0,1,0,-14.0,-14.0,-14.5,-14.5
NEC,64.0,Chicago State,50,213566,Horizon,87.0,Youngstown State,361,2026,regular,2025-11-28T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-14.5,146.5,-2000.0,1000.0,-14.5,148.5,2025-11-28T20:00:00.000Z,Youngstown State,Chicago State,361,50,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-14.5,-14.5
Am. East,55.0,NJIT,186,213567,MAC,73.0,Eastern Michigan,79,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-15.0,141.5,-2000.0,950.0,-14.0,141.5,2025-11-28T21:00:00.000Z,Eastern Michigan,NJIT,79,186,-1.0,keep,none,,-2.0,1,0,1,0,-15.0,-15.0,-14.0,-14.0
Am. East,55.0,NJIT,186,213567,MAC,73.0,Eastern Michigan,79,2026,regular,2025-11-28T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-15.5,141.5,,,,144.5,2025-11-28T21:00:00.000Z,Eastern Michigan,NJIT,79,186,-1.0,keep,none,,-2.0,1,0,1,0,-15.5,-15.5,,
NEC,76.0,Le Moyne,140,213569,Patriot,63.0,Lafayette,138,2026,regular,2025-11-28T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-4.5,151.5,-195.0,165.0,-5.0,153.5,2025-11-28T21:30:00.000Z,Lafayette,Le Moyne,138,140,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-5.0,-5.0
NEC,76.0,Le Moyne,140,213569,Patriot,63.0,Lafayette,138,2026,regular,2025-11-28T21:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-4.5,150.5,-170.0,145.0,-3.5,153.5,2025-11-28T21:30:00.000Z,Lafayette,Le Moyne,138,140,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-3.5,-3.5
Big West,50.0,Cal State Northridge,38,213570,Big Sky,82.0,Idaho State,116,2026,regular,2025-11-28T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,Bovada,-1.0,149.0,-110.0,-110.0,-1.0,153.0,2025-11-28T23:30:00.000Z,Idaho State,Cal State Northridge,116,38,,keep,none,,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
Big West,50.0,Cal State Northridge,38,213570,Big Sky,82.0,Idaho State,116,2026,regular,2025-11-28T23:30:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-a8342d5c.parquet,2026-03-11,ESPN BET,-1.5,148.5,-115.0,-105.0,-1.5,153.5,2025-11-28T23:30:00.000Z,Idaho State,Cal State Northridge,116,38,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
ACC,61.0,Georgia Tech,101,213571,Big East,75.0,DePaul,65,2026,regular,2025-11-29T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-1.5,145.5,-120.0,100.0,-1.5,145.5,2025-11-29T00:00:00.000Z,DePaul,Georgia Tech,65,101,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
ACC,61.0,Georgia Tech,101,213571,Big East,75.0,DePaul,65,2026,regular,2025-11-29T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-1.5,146.5,-120.0,,-1.5,145.5,2025-11-29T00:00:00.000Z,DePaul,Georgia Tech,65,101,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.5,-1.5
CUSA,94.0,Sam Houston,255,213572,Big Sky,68.0,Idaho,117,2026,regular,2025-11-29T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-1.5,154.0,-110.0,-110.0,-1.0,155.5,2025-11-29T02:00:00.000Z,Idaho,Sam Houston,117,255,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,-1.0,-1.0
CUSA,94.0,Sam Houston,255,213572,Big Sky,68.0,Idaho,117,2026,regular,2025-11-29T02:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-1.5,154.5,-110.0,-110.0,,155.5,2025-11-29T02:00:00.000Z,Idaho,Sam Houston,117,255,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,,
CAA,71.0,Stony Brook,285,213573,WCC,68.0,Loyola Marymount,153,2026,regular,2025-11-29T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-10.5,139.5,-525.0,375.0,-10.0,137.0,2025-11-29T03:00:00.000Z,Loyola Marymount,Stony Brook,153,285,-1.0,keep,none,,-2.0,1,0,1,0,-10.5,-10.5,-10.0,-10.0
CAA,71.0,Stony Brook,285,213573,WCC,68.0,Loyola Marymount,153,2026,regular,2025-11-29T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-10.5,138.5,-700.0,450.0,-9.5,138.5,2025-11-29T03:00:00.000Z,Loyola Marymount,Stony Brook,153,285,-1.0,keep,none,,-2.0,1,0,1,0,-10.5,-10.5,-9.5,-9.5
SWAC,56.0,Bethune-Cookman,23,213574,Big Ten,100.0,Indiana,121,2026,regular,2025-11-29T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-28.5,149.0,,,-26.5,149.5,2025-11-29T17:00:00.000Z,Indiana,Bethune-Cookman,121,23,-1.0,keep,none,,-2.0,1,0,1,0,-28.5,-28.5,-26.5,-26.5
SWAC,56.0,Bethune-Cookman,23,213574,Big Ten,100.0,Indiana,121,2026,regular,2025-11-29T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-29.5,149.5,-20000.0,3000.0,-25.5,149.5,2025-11-29T17:00:00.000Z,Indiana,Bethune-Cookman,121,23,-1.0,keep,none,,-2.0,1,0,1,0,-29.5,-29.5,-25.5,-25.5
MEAC,79.0,South Carolina State,267,213575,Big South,101.0,Winthrop,354,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-19.5,156.5,-5000.0,1300.0,-20.0,159.5,2025-11-29T21:00:00.000Z,Winthrop,South Carolina State,354,267,-1.0,keep,none,,-2.0,1,0,1,0,-19.5,-19.5,-20.0,-20.0
MEAC,79.0,South Carolina State,267,213575,Big South,101.0,Winthrop,354,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-19.5,157.5,-7500.0,2000.0,-20.5,161.5,2025-11-29T21:00:00.000Z,Winthrop,South Carolina State,354,267,-1.0,keep,none,,-2.0,1,0,1,0,-19.5,-19.5,-20.5,-20.5
Big South,63.0,South Carolina Upstate,268,213576,Big Ten,72.0,Nebraska,188,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-25.5,158.5,-100000.0,4000.0,-25.5,158.5,2025-11-29T19:00:00.000Z,Nebraska,South Carolina Upstate,188,268,-1.0,keep,none,,-1.0,0,0,0,0,-25.5,-25.5,-25.5,-25.5
Summit,61.0,Kansas City,130,213577,Big Sky,82.0,Weber State,345,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-10.5,155.5,-650.0,425.0,-10.5,152.5,2025-11-29T21:00:00.000Z,Weber State,Kansas City,345,130,-1.0,keep,none,,-1.0,0,0,0,0,-10.5,-10.5,-10.5,-10.5
SWAC,58.0,Alcorn State,7,213578,CUSA,83.0,Louisiana Tech,149,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-16.5,139.0,-950.0,600.0,-12.0,136.0,2025-11-29T18:00:00.000Z,Louisiana Tech,Alcorn State,149,7,-1.0,keep,none,,-2.0,1,0,1,0,-16.5,-16.5,-12.0,-12.0
SWAC,58.0,Alcorn State,7,213578,CUSA,83.0,Louisiana Tech,149,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-16.5,137.5,-900.0,550.0,-11.5,136.5,2025-11-29T18:00:00.000Z,Louisiana Tech,Alcorn State,149,7,-1.0,keep,none,,-2.0,1,0,1,0,-16.5,-16.5,-11.5,-11.5
MEAC,61.0,Norfolk State,196,213579,Big 12,98.0,Arizona,11,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-35.5,146.0,,,-33.5,146.5,2025-11-29T21:00:00.000Z,Arizona,Norfolk State,11,196,-1.0,keep,none,,-2.0,1,0,1,0,-35.5,-35.5,-33.5,-33.5
MEAC,61.0,Norfolk State,196,213579,Big 12,98.0,Arizona,11,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-33.5,146.5,,,-33.5,146.5,2025-11-29T21:00:00.000Z,Arizona,Norfolk State,11,196,-1.0,keep,none,,-2.0,1,0,1,0,-33.5,-33.5,-33.5,-33.5
OVC,81.0,Tennessee Tech,291,213580,SEC,123.0,Georgia,98,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-34.0,160.5,,,-33.5,159.0,2025-11-29T19:00:00.000Z,Georgia,Tennessee Tech,98,291,-1.0,keep,none,,-2.0,1,0,1,0,-34.0,-34.0,-33.5,-33.5
OVC,81.0,Tennessee Tech,291,213580,SEC,123.0,Georgia,98,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-34.5,160.5,,,-33.5,158.5,2025-11-29T19:00:00.000Z,Georgia,Tennessee Tech,98,291,-1.0,keep,none,,-2.0,1,0,1,0,-34.5,-34.5,-33.5,-33.5
Sun Belt,66.0,James Madison,129,213581,A-10,82.0,George Mason,95,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.0,142.0,-800.0,525.0,-12.0,145.5,2025-11-29T19:00:00.000Z,George Mason,James Madison,95,129,-1.0,keep,none,,-2.0,1,0,1,0,-12.0,-12.0,-12.0,-12.0
Sun Belt,66.0,James Madison,129,213581,A-10,82.0,George Mason,95,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-12.5,141.5,-1000.0,600.0,-12.5,143.5,2025-11-29T19:00:00.000Z,George Mason,James Madison,95,129,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-12.5,-12.5
Big Sky,81.0,Montana State,180,213583,Mountain West,84.0,Utah State,329,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-17.5,148.5,-4000.0,1200.0,-19.5,148.5,2025-11-29T21:00:00.000Z,Utah State,Montana State,329,180,-1.0,keep,none,,-2.0,1,0,1,0,-17.5,-17.5,-19.5,-19.5
Big Sky,81.0,Montana State,180,213583,Mountain West,84.0,Utah State,329,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-17.5,148.5,-6000.0,1800.0,-19.5,148.5,2025-11-29T21:00:00.000Z,Utah State,Montana State,329,180,-1.0,keep,none,,-2.0,1,0,1,0,-17.5,-17.5,-19.5,-19.5
OVC,65.0,Little Rock,144,213584,MVC,74.0,Southern Illinois,273,2026,regular,2025-11-30T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-13.0,141.0,-1100.0,650.0,-11.5,147.0,2025-11-30T00:00:00.000Z,Southern Illinois,Little Rock,273,144,-1.0,keep,none,,-2.0,1,0,1,0,-13.0,-13.0,-11.5,-11.5
OVC,65.0,Little Rock,144,213584,MVC,74.0,Southern Illinois,273,2026,regular,2025-11-30T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-13.5,141.5,-1200.0,700.0,-13.5,144.5,2025-11-30T00:00:00.000Z,Southern Illinois,Little Rock,273,144,-1.0,keep,none,,-2.0,1,0,1,0,-13.5,-13.5,-13.5,-13.5
MAAC,59.0,Sacred Heart,250,213585,Big Ten,90.0,Penn State,226,2026,regular,2025-11-29T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-14.5,160.0,-1600.0,800.0,-15.0,163.0,2025-11-29T23:00:00.000Z,Penn State,Sacred Heart,226,250,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-15.0,-15.0
MAAC,59.0,Sacred Heart,250,213585,Big Ten,90.0,Penn State,226,2026,regular,2025-11-29T23:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-14.5,160.5,-1800.0,900.0,-15.5,160.5,2025-11-29T23:00:00.000Z,Penn State,Sacred Heart,226,250,-1.0,keep,none,,-2.0,1,0,1,0,-14.5,-14.5,-15.5,-15.5
Big South,62.0,Gardner-Webb,94,213586,CAA,88.0,UNC Wilmington,321,2026,regular,2025-11-29T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-19.5,145.5,-10000.0,2500.0,-21.5,,2025-11-29T20:00:00.000Z,UNC Wilmington,Gardner-Webb,321,94,-1.0,keep,none,,-1.0,0,0,0,0,-19.5,-19.5,-21.5,-21.5
WAC,75.0,California Baptist,39,213587,WCC,69.0,Oregon State,224,2026,regular,2025-11-30T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-1.0,138.0,-120.0,100.0,-1.0,137.5,2025-11-30T03:00:00.000Z,Oregon State,California Baptist,224,39,,keep,none,,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
WAC,75.0,California Baptist,39,213587,WCC,69.0,Oregon State,224,2026,regular,2025-11-30T03:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-1.5,137.5,-110.0,-110.0,,137.5,2025-11-30T03:00:00.000Z,Oregon State,California Baptist,224,39,,keep,none,,0.0,0,0,0,0,-1.5,-1.5,,
SoCon,57.0,VMI,334,213588,Big 12,82.0,UCF,312,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-25.5,158.5,-50000.0,3500.0,-24.5,160.5,2025-11-29T18:00:00.000Z,UCF,VMI,312,334,-1.0,keep,none,,-1.0,0,0,0,0,-25.5,-25.5,-24.5,-24.5
SoCon,91.0,Mercer,164,213589,CAA,84.0,Elon,81,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-2.0,160.0,-135.0,115.0,-2.0,162.0,2025-11-29T21:00:00.000Z,Elon,Mercer,81,164,,keep,none,,0.0,0,0,0,0,-2.0,-2.0,-2.0,-2.0
SoCon,91.0,Mercer,164,213589,CAA,84.0,Elon,81,2026,regular,2025-11-29T21:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-2.5,159.5,-125.0,105.0,-1.5,162.5,2025-11-29T21:00:00.000Z,Elon,Mercer,81,164,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,-1.5,-1.5
Patriot,65.0,Boston University,27,213590,Horizon,74.0,Northern Kentucky,210,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-7.0,144.5,-235.0,195.0,-5.5,145.5,2025-11-29T18:00:00.000Z,Northern Kentucky,Boston University,210,27,-1.0,keep,none,,-2.0,1,0,1,0,-7.0,-7.0,-5.5,-5.5
Patriot,65.0,Boston University,27,213590,Horizon,74.0,Northern Kentucky,210,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-7.5,143.5,-225.0,190.0,-5.5,147.5,2025-11-29T18:00:00.000Z,Northern Kentucky,Boston University,210,27,-1.0,keep,none,,-2.0,1,0,1,0,-7.5,-7.5,-5.5,-5.5
Am. East,61.0,Maine,154,213592,Big South,65.0,Longwood,147,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-5.5,138.5,-210.0,175.0,-4.5,137.5,2025-11-29T18:00:00.000Z,Longwood,Maine,147,154,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-4.5,-4.5
Am. East,61.0,Maine,154,213592,Big South,65.0,Longwood,147,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-5.5,138.5,-250.0,210.0,-5.5,138.5,2025-11-29T18:00:00.000Z,Longwood,Maine,147,154,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-5.5,-5.5
Horizon,81.0,Milwaukee,172,213593,MAC,105.0,Akron,3,2026,regular,2025-11-30T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-12.5,168.0,-1100.0,650.0,-14.5,169.0,2025-11-30T00:00:00.000Z,Akron,Milwaukee,3,172,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-14.5,-14.5
Horizon,81.0,Milwaukee,172,213593,MAC,105.0,Akron,3,2026,regular,2025-11-30T00:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-12.5,167.5,-1600.0,800.0,-14.5,169.5,2025-11-30T00:00:00.000Z,Akron,Milwaukee,3,172,-1.0,keep,none,,-2.0,1,0,1,0,-12.5,-12.5,-14.5,-14.5
Southland,69.0,SE Louisiana,246,213594,Patriot,65.0,Navy,187,2026,regular,2025-11-29T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-4.5,136.5,-185.0,160.0,-3.5,134.5,2025-11-29T17:00:00.000Z,Navy,SE Louisiana,187,246,-1.0,keep,none,,-2.0,1,0,1,0,-4.5,-4.5,-3.5,-3.5
Southland,69.0,SE Louisiana,246,213594,Patriot,65.0,Navy,187,2026,regular,2025-11-29T17:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-3.5,136.5,-270.0,220.0,-5.5,139.5,2025-11-29T17:00:00.000Z,Navy,SE Louisiana,187,246,-1.0,keep,none,,-2.0,1,0,1,0,-3.5,-3.5,-5.5,-5.5
ASUN,88.0,Lipscomb,143,213595,OVC,77.0,Southeast Missouri State,272,2026,regular,2025-11-29T20:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-2.5,154.5,,-120.0,1.5,153.5,2025-11-29T20:00:00.000Z,Southeast Missouri State,Lipscomb,272,143,,keep,none,,0.0,0,0,0,0,-2.5,-2.5,1.5,1.5
MAAC,78.0,Manhattan,155,213596,Patriot,81.0,Army,15,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,2.0,151.5,100.0,-120.0,2.0,156.0,2025-11-29T18:00:00.000Z,Army,Manhattan,15,155,,keep,none,,0.0,0,0,0,0,2.0,2.0,2.0,2.0
MAAC,78.0,Manhattan,155,213596,Patriot,81.0,Army,15,2026,regular,2025-11-29T18:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,2.5,151.5,110.0,-130.0,1.5,156.5,2025-11-29T18:00:00.000Z,Army,Manhattan,15,155,,keep,none,,0.0,0,0,0,0,2.5,2.5,1.5,1.5
SWAC,75.0,Southern,274,213597,Southland,73.0,Northwestern State,211,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,4.0,144.0,145.0,-170.0,2.0,146.5,2025-11-29T19:00:00.000Z,Northwestern State,Southern,211,274,1.0,keep,none,,2.0,1,0,1,0,4.0,4.0,2.0,2.0
SWAC,75.0,Southern,274,213597,Southland,73.0,Northwestern State,211,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,3.5,145.5,115.0,-135.0,2.5,147.5,2025-11-29T19:00:00.000Z,Northwestern State,Southern,211,274,1.0,keep,none,,2.0,1,0,1,0,3.5,3.5,2.5,2.5
MAAC,58.0,Merrimack,166,213598,CAA,78.0,Hofstra,110,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,Bovada,-5.0,135.5,-210.0,175.0,-5.5,136.0,2025-11-29T19:00:00.000Z,Hofstra,Merrimack,110,166,-1.0,keep,none,,-2.0,1,0,1,0,-5.0,-5.0,-5.5,-5.5
MAAC,58.0,Merrimack,166,213598,CAA,78.0,Hofstra,110,2026,regular,2025-11-29T19:00:00.000Z,bronze/lines/season=2026/asof=2026-03-11/part-13293214.parquet,2026-03-11,ESPN BET,-5.5,136.5,-240.0,200.0,-5.5,,2025-11-29T19:00:00.000Z,Hofstra,Merrimack,110,166,-1.0,keep,none,,-2.0,1,0,1,0,-5.5,-5.5,-5.5,-5.5
